Date_sale;Region_code;City_code;Article;sale_qty;total_Sum;Manager
20230228;Воронежская область;Воронеж;Б0025694;4,0;522,12;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0026954;121,0;103998,17;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0026955;200,0;171585,73;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0026956;50,0;52356,7;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0026957;33,0;34579,63;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0026960;53,0;67377,17;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0026973;1,0;664,02;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0026985;2,0;2270,16;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0026986;1,0;820,06;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0026988;0,0;0,0;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027003;128,0;18481,15;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027004;53,0;7925,889999999999;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027005;100,0;22456,879999999997;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027006;74,0;16140,73;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027815;7,0;2208,5299999999997;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027818;17,0;3057,56;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027819;16,0;5130,56;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027820;3,0;549,45;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027821;4,0;1190,84;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027824;42,0;32579,01;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027825;8,0;3223,82;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027855;15,0;1567,6299999999999;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027856;34,0;3499,69;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027857;18,0;2166,21;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027858;121,0;13965,850000000002;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027859;16,0;2572,59;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027860;94,0;12941,929999999998;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027861;31,0;3009,93;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027862;132,0;11845,05;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027863;47,0;4685,4;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027864;87,0;7713,4400000000005;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027865;40,0;5513,79;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027866;41,0;4552,57;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027915;55,0;6788,1;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027916;7,0;666,61;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027917;45,0;2165,4;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027918;25,0;1203,0;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027923;127,0;37908,46;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027924;158,0;47477,97;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027944;27,0;2059,99;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027946;1,0;63,82;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027947;6,0;382,89;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027948;11,0;718,08;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027949;16,0;1021,06;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027981;27,0;1711,75;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0027982;66,0;1050,26;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028006;129,0;4774,14;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028008;2,0;71,78;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028079;11,0;2449,69;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028080;14,0;3127,41;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028081;0,0;0,0;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028084;4,0;826,49;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028087;1,0;222,82;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028122;8,0;1799,04;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028199;2,0;1459,3;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028200;2,0;1747,09;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028203;3,0;82,06;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028281;4,0;798,88;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028330;5,0;286,71000000000004;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028339;2,0;193,07;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028364;1,0;252,36;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028365;1,0;350,21;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028370;22,0;5919,44;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028374;17,0;4951,25;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028375;18,0;6963,65;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028376;5,0;1544,7;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028377;8,0;3324,97;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028378;47,0;14683,68;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028381;9,0;3000,34;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028382;6,0;2259,18;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028383;1,0;493,22;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028439;1,0;2244,92;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028457;2,0;2955,4;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028458;1,0;1472,11;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028489;17,0;1077,67;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0028744;86,0;8223,78;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0029129;6,0;4786,54;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0029130;1,0;300,51;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0029177;1,0;193,41;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0029178;3,0;753,1500000000001;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0029179;11,0;2579,59;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0029181;2,0;186,25;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0029638;1,0;198,12;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0029672;1,0;189,18;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0029819;45,0;2367,64;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0029820;126,0;5417,51;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0029821;235,0;10551,85;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030018;1,0;66,5;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030019;31,0;949,6299999999999;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030020;52,0;2346,09;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030021;-1,0;-52,260000000000005;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030022;15,0;762,96;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030024;9,0;390,46;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030026;1,0;66,97;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030136;3,0;10252,33;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030138;1,0;3590,2;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030181;2,0;517,88;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030182;6,0;905,1;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030186;3,0;822,54;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030188;2,0;941,18;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030200;1,0;413,2;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030201;2,0;2609,69;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030788;3,0;450,90000000000003;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0030910;49,0;2639,49;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0031034;3,0;5576,43;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0031036;6,0;9983,39;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0031039;0,0;0,0;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0031040;7,0;640,29;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0031041;9,0;2449,8399999999997;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0031384;31,0;5996,179999999999;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0031396;94,0;5790,83;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0031609;3,0;5268,42;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0031610;2,0;3514,05;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0031611;1,0;1754,22;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0031613;1,0;885,35;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0031703;8,0;596,16;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0031706;-2,0;-199,36;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0032095;24,0;832,91;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0032252;1,0;272,56;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0032254;9,0;3498,17;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0032256;0,0;0,0;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0032968;83,0;3623,86;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0032973;10,0;304,2;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0032982;9,0;449,28;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0032999;234,0;21458,19;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033000;459,0;41784,219999999994;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033004;298,0;34587,09;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033005;33,0;3903,6400000000003;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033183;1,0;57,18;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033185;30,0;5145,4;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033186;73,0;10597,14;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033193;33,0;2929,5;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033194;135,0;11217,64;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033303;4,0;636,33;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033304;8,0;1537,1399999999999;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033305;6,0;15361,71;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033306;3,0;4406,85;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033307;1,0;1711,48;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033748;5,0;1682,6299999999999;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033763;35,0;56261,240000000005;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0033766;2,0;1042,6999999999998;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034207;6,0;763,69;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034208;7,0;906,01;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034210;2,0;293,28;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034212;3,0;492,53;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034215;1,0;195,34;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034216;1,0;207,04;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034222;4,0;635,44;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034223;1,0;158,86;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034227;6,0;1105,38;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034229;5,0;801,1;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034231;2,0;321,84;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034234;3,0;644,7;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034237;1,0;270,51;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034241;1,0;346,15;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034249;1,0;233,88;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034254;1,0;284,79;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034264;39,0;5626,99;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034265;15,0;2164,2;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034269;12,0;2134,6;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034272;5,0;815,47;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034273;3,0;509,93999999999994;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034279;2,0;449,92;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034282;9,0;2686,34;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034284;22,0;2599,9;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034285;14,0;1678,29;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034288;14,0;2402,62;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034290;3,0;703,11;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034291;1,0;234,46;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034302;2,0;725,99;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034303;0,0;0,0;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034314;1,0;515,02;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034320;4,0;1513,38;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034332;8,0;5269,21;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034381;27,0;983,41;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034382;11,0;400,14;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034385;12,0;830,73;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034387;15,0;1034,55;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034388;8,0;551,76;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034391;2,0;253,89;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034393;11,0;1204,72;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034394;4,0;446,85;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034395;1,0;145,74;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034397;7,0;1262,6599999999999;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034399;4,0;773,2;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034400;3,0;580,77;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034403;1,0;308,45;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034405;2,0;652,04;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034471;1,0;392,47;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034543;10,0;3783,79;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034549;2,0;1716,6;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034555;1,0;1386,96;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034611;1,0;1066,44;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034632;3,0;2011,57;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034961;2,0;9689,28;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034964;4,0;9612,36;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0034965;1,0;2331,32;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035054;3,0;1090,23;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035055;3,0;1054,1999999999998;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035056;2,0;639,46;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035057;1,0;330,76;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035058;5,0;1517,3200000000002;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035059;8,0;2372,01;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035061;2,0;630,64;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035068;2,0;1519,98;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035069;3,0;1982,4499999999998;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035331;62,0;7220,01;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035332;49,0;4748,97;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035334;37,0;4549,5;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035335;105,0;10130,07;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035359;6,0;4707,28;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035360;24,0;19724,85;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035536;1,0;2844,94;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035757;1,0;345,37;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035972;4,0;1742,97;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035988;6,0;2665,76;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0035991;3,0;2773,38;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036366;3,0;7154,13;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036367;1,0;2211,62;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036368;2,0;4900,64;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036369;3,0;7323,21;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036391;3,0;172,44;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036397;1,0;255,49;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036398;1,0;544,48;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036503;10,0;2057,2;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036505;11,0;2813,41;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036539;26,0;1094,34;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036540;8,0;331,74;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036541;38,0;2453,54;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036551;26,0;3323,54;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036552;1,0;79,14;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036605;4,0;1930,58;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036612;8,0;11998,83;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036613;4,0;3526,43;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0036614;5,0;9733,8;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0037002;13,0;913,1500000000001;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0037003;3,0;210,33;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0037004;27,0;1931,58;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0037034;7,0;1663,1999999999998;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0037035;11,0;2613,56;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0037036;11,0;2611,6600000000003;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0037037;7,0;1200,19;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0038568;45,0;7303,29;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0038569;23,0;5103,01;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0038570;15,0;2584,94;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0038571;12,0;2803,43;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0038573;33,0;6908,38;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0038574;11,0;3205,51;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0038589;3,0;8502,42;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0038591;2,0;3532,04;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0038598;1,0;1064,48;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0038839;1,0;39,42;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039056;197,0;129120,73;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039057;126,0;83433,9;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039071;5,0;1803,56;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039072;1,0;513,0;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039140;5,0;215,25;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039141;3,0;130,34;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039171;4,0;7576,209999999999;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039173;1,0;518,01;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039188;20,0;105,67;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039318;73,0;48890,14;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039319;147,0;92998,07999999999;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039417;123,0;35997,89;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039462;30,0;7897,889999999999;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039464;7,0;2090,71;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039465;4,0;988,6500000000001;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039466;24,0;7826,24;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039621;3,0;2134,89;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039674;16,0;755,43;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039679;5,0;211,81;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039682;2,0;92,45;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039683;21,0;744,62;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039688;10,0;2376,0;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0039975;4,0;2506,25;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0040874;48,0;2095,84;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0040875;1,0;65,77;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0040890;10,0;550,34;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041082;2,0;2032,98;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041085;1,0;698,96;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041087;1,0;836,98;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041088;1,0;327,59;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041092;1,0;438,43;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041245;8,0;1524,22;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041472;2,0;2797,44;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041473;4,0;6050,44;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041503;6,0;2594,62;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041516;4,0;4410,0;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041887;133,0;118223,25;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041888;236,0;209425,13999999998;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041897;4,0;1606,74;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041912;0,0;0,0;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0041975;27,0;18645,75;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0042986;18,0;4252,37;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0042987;5,0;2672,6099999999997;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0042988;6,0;2903,21;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0042990;4,0;1278,72;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043270;6,0;390,41999999999996;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043271;2,0;130,14;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043561;3,0;886,11;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043568;4,0;16713,7;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043573;6,0;3281,98;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043575;9,0;7116,18;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043586;14,0;9051,22;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043587;12,0;9436,22;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043655;1,0;398,96;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043657;2,0;859,0;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043658;39,0;19174,5;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043664;40,0;93086,15;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043667;1,0;1117,2;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043678;10,0;66,25;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043690;10,0;485,8;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043696;2,0;34,92;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043743;8,0;266,58;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043744;30,0;2036,13;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043745;3,0;104,41;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043771;5,0;266,1;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043773;69,0;5151,73;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043789;7,0;4484,09;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043790;1,0;305,52;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043800;4,0;2044,76;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043810;2,0;921,39;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043827;4,0;1370,2;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0043828;16,0;6413,26;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0044025;8,0;5447,98;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0044081;7,0;243,41;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0044088;197,0;11518,87;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0044167;3,0;1338,67;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0044263;3,0;874,31;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0044264;3,0;961,85;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0044267;2,0;578,51;MANAGER_NAME
20230228;Воронежская область;Воронеж;Б0044396;2,0;919,44;MANAGER_NAME
